National Provider Identifier,Gender,Provider Type,Count_HCPCS,Avg_Payout_Ratio,Avg_Allowance_Ratio,Avg_Final_amount_received,Avg_Excess_amount_claimed,Avg_Number of Medicare Beneficiaries,Avg_Number of Medicare Beneficiary/Day Services,Sum_Total_amount_claimed,Sum_Total_amount_paid,Sum_Total_amount_allowed,Fraud_Label,Min_Payout_Ratio,Max_Payout_Ratio,Min_Allowance_Ratio,Max_Allowance_Ratio
1003029174,M,Chiropractic,1,0.386333346366882,0.508333325386047,2356.47998046875,1888,22,80,3840,1483.52001953125,1952,No,0.3863333,0.3863333,0.5083333,0.5083333
1003029224,F,Physician Assistant,5,0.174265709519386,0.22832290828228,3911.46197509766,3081.38189697266,52,59.6,27403,7845.68966674805,11996.0905227661,No,0.1151182,0.3108947,0.15,0.4827003
1003029323,M,Anesthesiology,13,0.111091674520419,0.139207711013464,13793.9584960938,13356.7776442308,21.7692307692308,22.0769230769231,201820,22498.5401000977,28181.8899536133,No,5.804598e-02,0.1865238,7.255172e-02,0.2331429
1003029372,M,Urology,2,0.267305571585894,0.321638900786638,1027.04498291016,860.784973144531,14.5,14.5,3420,1365.91003417969,1698.43005371094,No,0.1,0.4346111,0.1,0.5432778
1003029430,M,General Surgery,12,0.403458138306936,0.518364911278089,7747.75070953369,6706.73002624512,32,38.25,140051,47077.9909973145,59570.2396850586,No,0.1958412,0.5411731,0.2514178,0.7540218
1003029562,F,Internal Medicine,8,0.240668328478932,0.30491279438138,15058.5300292969,13866.3308105469,48.5,71,157670.999511719,37202.7595214844,46740.3505859375,No,0.2130822,0.2753638,0.2663477,0.3768384
1003029612,F,Physical Therapist,7,0.566871864455087,0.745034183774676,14645.4378662109,7567.9385811942,54.1428571428571,1021.71428571429,289761,187242.934936523,236785.429931641,No,0.4006516,0.7329339,0.5033768,0.9185454
1003029620,M,Diagnostic Radiology,88,0.292276433584365,0.382901636206291,4473.06684359637,3952.03597271442,54.0568181818182,62.2386363636364,549063.440000534,155433.556452274,201284.276865959,No,0.1485024,0.427584,0.1856224,0.552593
1003029653,F,Occupational therapist,2,0.777640670537949,0.980054020881653,699.258178710938,68.6500244140625,16,117.5,6248.41796875,4849.90161132813,6111.11791992188,No,0.7651752,0.7901062,0.9627418,0.9973662
1003029828,M,Orthopedic Surgery,11,0.3168955296278,0.408172564073042,11269.9531804865,9701.7641102184,39.2727272727273,59.6363636363636,185016.373046875,61046.8884353638,78296.9664306641,No,0.2294943,0.6513748,0.2962841,0.8160756
1003029836,M,Urology,29,0.487560425339074,0.612777924229359,5882.1927269245,4110.58791693326,80.0689655172414,119.206896551724,346673,176089.411582947,227465.950965881,No,0.1334047,0.7261922,0.1667559,0.8272
1003029869,M,Cardiology,33,0.429432062827276,0.564520330591635,9024.19982251254,6726.74121197787,67.0606060606061,86.2727272727273,542045,244246.406139374,320062.538813591,No,4.411594e-02,0.8,5.733334e-02,1
1003030040,F,Hand Surgery,24,0.24271318456158,0.317576048895717,20190.591410319,18809.3373311361,50.3333333333333,65.7916666666667,599939.609375,115365.411956787,148515.513877869,No,5.334027e-02,0.4098393,7.016667e-02,0.5384746
1003030297,F,Nurse Practitioner,3,0.312098473310471,0.442253301541011,6490.85660807292,5770.91003417969,17,50.6666666666667,27135,7662.43005371094,9822.27001953125,No,0.2646364,0.3934166,0.3307879,0.6481538
1003030578,M,Neurosurgery,9,0.339722173081504,0.445009267992444,9248.78264702691,7999.81888834635,30,31.6666666666667,120157.38671875,36918.3426513672,48159.0147705078,No,0.2634703,0.402402,0.3293391,0.5040777
1003030586,M,Family Practice,5,0.457050603628159,0.572321873903274,3340.89992675781,2593.43597412109,30.6,45,31539.3399658203,14834.84034729,18572.1600799561,No,0.2468246,0.5704828,0.3086165,0.7131035
1003030628,M,Emergency Medicine,5,0.335723751783371,0.422764265537262,25526.0230957031,22383.6651733398,112.4,118,187757.995117188,60127.878692627,75839.6692504883,No,0.2660615,0.3928448,0.3352507,0.4911207
1003030636,,Mass Immunization Roster Biller,2,1,1,0,0,100,100,2700,2700,2700,No,1,1,1,1
1003030651,F,Family Practice,6,0.547510862350464,0.697610288858414,2177.84510294596,1420.73999023438,29.3333333333333,53,29782.900390625,16715.8297729492,21258.4604492188,No,0.4491585,0.6727023,0.5831196,0.8664032
1003030669,F,Nurse Practitioner,3,1,1,0,0,32.6666666666667,32.6666666666667,2041.57000732422,2041.57000732422,2041.57000732422,No,1,1,1,1
1003030693,M,Cardiology,12,0.236224157425265,0.295279642256598,7629.28898111979,7238.5025583903,16.4166666666667,19.5833333333333,110311,18759.5299835205,23448.9695129395,No,4.12249e-02,0.3744138,5.15261e-02,0.468
1003030750,M,Internal Medicine,6,0.499150281151136,0.626437306404114,13592.8366699219,10133.711730957,96.6666666666667,162.5,162397,80839.9799804688,101594.729614258,No,0.4861919,0.513458,0.6101667,0.6425697
1003031188,M,Physician Assistant,4,0.53584399074316,0.672882035374641,2692.32247924805,1921.62008666992,52.25,52.5,22699,11929.7100830078,15012.5196533203,No,0.4912086,0.5704851,0.6264,0.7130203
1003031212,M,Hematology/Oncology,39,0.379739849469983,0.461069285726318,5350.93579629751,3885.99775774051,57.7435897435897,117.589743589744,416853.308868408,208166.812276125,265299.396335363,No,2.489394e-02,0.6658443,3.112879e-02,0.8803753
1003031378,M,Physician Assistant,2,0.137198120355606,0.175554193556309,7216.53466796875,6881.78967285156,14.5,14.5,16690.9997558594,2257.93005371094,2927.42010498047,No,0.1337132,0.140683,0.1752546,0.1758538
1003031576,F,Certified Clinical Nurse Specialist,3,0.258944024642309,0.434703608353933,12918.6165364583,9778.48990885417,70.6666666666667,116.666666666667,51793,13037.150390625,22457.5302734375,No,0.2156364,0.3370338,0.4211574,0.4465741
1003031584,F,Physician Assistant,21,0.422623626178219,0.541934939367431,10101.8152603876,7863.32572864351,55.8095238095238,110,375551.400390625,163413.279922485,210421.561309814,No,0.1138876,0.6535714,0.1437026,0.8785869
1003031642,F,CRNA,2,0.181292027235031,0.23725687712431,31740.7900390625,29562.03515625,55,55,77523.48046875,14041.900390625,18399.41015625,No,0.1773973,0.1851868,0.2352513,0.2392625
1003031683,F,Hospice and Palliative Care,3,0.543938537438711,0.679907421271006,2830.78328450521,1975.58317057292,25.6666666666667,34.3333333333333,18756,10263.6501464844,12829.2504882813,No,0.5364399,0.5543951,0.6705034,0.6929767
1003031691,M,Internal Medicine,17,0.269819586811697,0.327056590686826,12390.6258473116,11029.128705193,80.3529411764706,96.4705882352941,303167.357421875,92526.7174377441,115672.168838501,No,4.845535e-02,0.5222449,7.00885e-02,0.5222449
1003031915,F,Physical Therapist,7,0.492857541356768,0.631577163934708,6275.11017717634,4500.24774169922,66.5714285714286,266.285714285714,86969,43043.2290344238,55467.2653198242,No,0.2783532,0.7156667,0.3527273,0.8945
1003032202,F,Physical Medicine and Rehabilitation,4,0.332383535802364,0.44660072773695,2622.08837890625,2159.43478012085,21,27,16590,6101.64624023438,7952.2608795166,No,0.2665789,0.3944899,0.3722982,0.4971429
1003032293,F,Nurse Practitioner,3,0.299392014741898,0.39401979247729,15460.2766927083,13143.7200520833,47.6666666666667,110.666666666667,67677,21296.1706542969,28245.8395996094,No,0.2426087,0.3280678,0.3032441,0.4440385
1003032350,F,Internal Medicine,6,0.482573633392652,0.603226701418559,3653.55161539714,2798.58165486654,30.3333333333333,47.1666666666667,42437,20515.6903076172,25645.5100708008,No,0.4716176,0.4976364,0.5895588,0.6220606
1003032459,M,Chiropractic,1,0.450111091136932,0.635777771472931,2672.46020507813,1770.11987304688,18,108,4860,2187.53979492188,3089.88012695313,No,0.4501111,0.4501111,0.6357778,0.6357778
1003032467,M,Psychiatry,3,0.458774199088414,0.709538539250692,8270.39916992188,3802.93221028646,17.3333333333333,117,44806.9970703125,19995.8000488281,33398.2004394531,No,0.3859079,0.5085683,0.6357034,0.8192456
1003032574,M,Internal Medicine,9,0.212552391820484,0.268632577525245,30917.1267361111,28688.7259385851,69.8888888888889,111,355658.0078125,77403.8593139648,97459.4727783203,No,0.1787744,0.266964,0.223468,0.3337136
1003032616,M,Chiropractic,1,0.680888414382935,0.886730313301086,1502.169921875,533.2001953125,15,155,4707.35009765625,3205.18017578125,4174.14990234375,No,0.6808884,0.6808884,0.8867303,0.8867303
1003032772,F,Audiologist (billing independently),2,0.250614002346992,0.405583336949348,2098.85496520996,1622.37501525879,35.5,35.5,5690,1492.29006958008,2445.24996948242,No,0.2361071,0.2651209,0.3755,0.4356667
1003033051,F,Family Practice,25,0.704565334022045,0.798049765527248,2892.36674255371,1715.52811859131,55.16,64,134121.246856689,61812.0782833099,91233.0438995361,No,7.294371e-02,1,0.1025807,1
1003033119,M,Orthopedic Surgery,1,0.294265687465668,0.369791030883789,4728.419921875,4222.400390625,20,20,6700,1971.580078125,2477.59985351563,No,0.2942657,0.2942657,0.369791,0.369791
1003033135,M,Family Practice,12,0.496058312555154,0.627125849326452,12357.534383138,9022.65997314453,102.833333333333,157.083333333333,296286.000976563,147995.588867188,188014.081298828,No,0.4465687,0.5723512,0.56296,0.7398654
1003033176,M,Physical Therapist,7,0.574473134108952,0.754872769117355,3908.42381068638,2627.90652901786,43.1428571428571,211.285714285714,58311.1065673828,30952.1398925781,39915.7608642578,No,0.3711214,0.6872535,0.4744313,0.9346614
1003033184,F,Internal Medicine,5,0.323694336414337,0.417930316925049,12850.3822265625,11041.1479980469,38.4,80,93075,28823.0904541016,37869.2600097656,No,0.2519961,0.4046353,0.3421333,0.5057883
1003033242,F,Occupational therapist,3,0.426636079947154,0.562075257301331,4938.17903645833,3883.03385416667,31.6666666666667,148.666666666667,25407.5205078125,10592.9831542969,13758.4189453125,No,0.3922577,0.470973,0.4995851,0.6548134
1003033317,M,Emergency Medicine,6,0.255911809702714,0.326756045222282,30338.7823486328,27544.1440836589,109.5,113.833333333333,245556,63523.3017578125,80291.1324462891,No,0.2381571,0.2615269,0.3252932,0.3274493
1003033374,F,Neurosurgery,6,0.424437214930852,0.56546891729037,3064.5532023112,2313.08825683594,19.5,22.8333333333333,31826.9995117188,13439.6801757813,17948.4699707031,No,0.3910578,0.4593995,0.5173079,0.5956795
1003033390,M,Cardiology,14,0.291812443307468,0.383663726704461,13993.987348284,12478.6584559849,39.7142857142857,43.2857142857143,270673.00390625,74757.1793518066,95971.7893981934,No,0.1466142,0.504041,0.1833071,0.6300513
1003033671,M,Optometry,9,0.604983684089449,0.843160596158769,4249.34191894531,1797.26944986979,90,111,87493.7622070313,49249.6844482422,71318.3371582031,No,0.4097352,0.7838084,0.6726471,0.9979924
1003033689,M,Ophthalmology,11,0.751366019248962,0.953427309339697,10933.8321644176,1467.55388849432,177.636363636364,337.909090909091,505400.637695313,385128.483886719,489257.544921875,No,0.4776429,0.8000001,0.5970557,1
1003033697,F,Physical Therapist,5,0.406295824050903,0.536982208490372,9289.09318847656,7530.2791015625,35,321.4,76565,30119.5346679688,38913.6049804688,No,0.3126611,0.492966,0.3996667,0.6536599
1003033754,F,Anesthesiology,6,7.34054657320182e-02,9.17578501005967e-02,31434.4248046875,30778.3920898438,29.1666666666667,31.3333333333333,204350,15743.4500732422,19679.6496582031,No,4.776781e-02,9.661331e-02,5.970514e-02,0.1207722
1003033812,F,Optometry,2,0.613984256982803,0.889185070991516,998.470031738281,284.964904785156,18,18,5134,3137.05993652344,4564.07019042969,No,0.6058645,0.622104,0.8886454,0.8897248
1003033838,M,Dermatology,22,0.348145258020271,0.453906634991819,24841.3387076638,21277.2447703968,52.2272727272727,55.8181818181818,832509,285999.542388916,364409.610412598,No,0.2029125,0.4510345,0.2783402,0.5838016
1003033846,F,Physical Therapist,4,0.460436560213566,0.575593449175358,2380.24200439453,1817.09181213379,26.75,97.25,18528.6704101563,9007.70239257813,11260.3031616211,No,0.3476667,0.5426585,0.4346667,0.6784019
1003033986,F,Nurse Practitioner,1,0.455085813999176,0.575277745723724,2667.89990234375,2079.44018554688,30,34,4896,2228.10009765625,2816.55981445313,No,0.4550858,0.4550858,0.5752777,0.5752777
1003034034,F,Ophthalmology,14,0.445408843989883,0.617410656596933,18795.5951145717,14033.5469316755,101.142857142857,123.357142857143,447245,184106.668411255,250775.338592529,No,8.65641e-02,0.7234175,0.1081709,0.9966154
1003034042,M,Ophthalmology,4,0.593944109976292,0.76146087795496,2285.35513305664,904.232345581055,53.25,61.75,28906,19764.579498291,25289.0706176758,No,0.2887342,0.7195795,0.3608861,0.912347
1003034091,F,Obstetrics/Gynecology,1,0.830666661262512,0.830666661262512,83.8199768066406,83.8199768066406,11,11,495,411.180023193359,411.180023193359,No,0.8306667,0.8306667,0.8306667,0.8306667
1003034190,M,Chiropractic,1,0.626468658447266,0.92722225189209,7678.310546875,1496.01953125,51,571,20556,12877.689453125,19059.98046875,No,0.6264687,0.6264687,0.9272223,0.9272223
1003034257,M,Optometry,1,0.664948165416718,1,904.640014648438,0,30,30,2700,1795.35998535156,2700,No,0.6649482,0.6649482,1,1
1003034281,F,Family Practice,27,0.319128360081878,0.39480566178207,3960.97221883138,3124.68606793439,48.4074074074074,78.5925925925926,175539.068237305,68592.8188400269,91172.5446796417,No,1.398504e-02,0.5146522,1.863248e-02,0.6802222
1003034380,M,Optometry,5,0.664531362056732,0.920449662208557,2327.67380371094,374.3478515625,78.2,87.8,35588,23949.6309814453,33716.2607421875,No,0.5088063,0.758621,0.7330052,1
1003034422,,Mass Immunization Roster Biller,1,0.895333349704742,0.895333349704742,191.539916992188,191.539916992188,61,61,1830,1638.46008300781,1638.46008300781,No,0.8953333,0.8953333,0.8953333,0.8953333
1003034455,M,Internal Medicine,6,0.389754429459572,0.490083128213882,11638.2266235352,9650.22220865885,61.6666666666667,87.3333333333333,115947,46117.6395263672,58045.66796875,No,0.2989011,0.521907,0.3736264,0.658727
1003034570,M,Clinical Psychologist,1,0.418903172016144,0.804027378559113,36667.2109375,12365.87109375,21,631,63100,26432.7890625,50734.12890625,No,0.4189032,0.4189032,0.8040274,0.8040274
1003034612,M,Occupational therapist,4,0.454551503062248,0.57851867377758,15195.7294311523,12091.0239257813,37.25,521,109351,48568.0822753906,60986.904296875,No,0.4337888,0.4703017,0.5434648,0.6268571
1003034760,F,General Surgery,5,0.223956555128098,0.313838830590248,11152.9540527344,10103.0258300781,32,39.2,72810,17045.2302246094,22294.8706665039,No,0.1499305,0.2751786,0.1874164,0.3585938
1003034810,M,Diagnostic Radiology,66,0.26548678179582,0.334016701488784,4675.67630189838,4269.52850364916,57.4242424242424,66.469696969697,426428.148132324,117833.509666443,144639.269393921,No,0.1182245,0.5479626,0.1518335,0.5479626
1003034828,M,Emergency Medicine,7,0.179709360003471,0.219732959355627,55384.0450003488,52214.407296317,134.571428571429,139.285714285714,469467.911132813,81779.5940551758,103967.050765991,No,0.1630434,0.224717,0.2139337,0.224717
1003034851,F,Family Practice,42,0.389075218655524,0.433863173505025,5323.08135732015,4674.62119729178,62.9285714285714,111.119047619048,342777,119207.578001976,146442.908631325,No,1.90252e-02,0.7110527,2.850133e-02,0.7110527
1003034927,M,Ophthalmology,27,0.337903236349424,0.443243797730517,21530.3042014793,18322.4941632306,64.7037037037037,87,838534.000976563,257215.780334473,343826.65032959,No,0.1930486,0.5538462,0.2419732,0.6923077
1003035122,F,Family Practice,7,0.269558655364173,0.39918641107423,8055.10348074777,6834.27675083705,59.2857142857143,72,75934.5,19548.7755126953,28094.5622558594,No,0.1538235,0.3590083,0.1947921,0.5228897
1003035213,,Ambulance Service Supplier,5,0.347902947664261,0.436589139699936,101471.238085937,87624.1194335937,245.4,377,774025,266668.811523438,335904.403808594,No,0.2488872,0.4988307,0.311112,0.6235368
1003035221,M,Physical Medicine and Rehabilitation,11,0.311168013648553,0.401158804243261,7768.62894786488,6606.40551757813,25.9090909090909,61.5454545454545,132000,46545.0829238892,59329.5385894775,No,0.101156,0.4642848,0.126456,0.5924
1003035338,M,Anesthesiology,7,9.65168188725199e-02,0.123399659991264,19552.5811941964,19022.9713309152,26.5714285714286,29.4285714285714,149158,12289.9301452637,15997.1998291016,No,4.867914e-02,0.1739029,6.084892e-02,0.2226765
1003035510,,Independent Diagnostic Testing Facility,2,0.22680501639843,0.29023751616478,56333.248046875,51708.845703125,32.5,33.5,145717.3515625,33050.8544921875,42299.66015625,No,0.2252183,0.2283917,0.2824331,0.2980419
1003035544,,Independent Diagnostic Testing Facility,2,0.22607547044754,0.291358903050423,70375.060546875,64391.818359375,42,43,181951.6796875,41201.556640625,53168.046875,No,0.2214773,0.2306736,0.2806941,0.3020237
1003036187,F,Geriatric Medicine,4,0.434831641614437,0.574943050742149,8216.54748535156,6254.69769287109,30.25,110.5,58883,26016.8095703125,33864.2092285156,No,0.3930263,0.4625623,0.5711842,0.5782206
1003036237,,Clinical Laboratory,7,0.501565247774124,0.635760945933206,46269.6875523158,33389.8674316406,755.857142857143,950.428571428571,660099.234375,336211.421508789,426370.162353516,No,0.4178403,0.6031,0.5256655,0.75385
1003036252,F,Osteopathic Manipulative Medicine,3,0.228379731376966,0.242159947752953,1075.35343424479,1069.08343505859,33.3333333333333,84,4350.00024414063,1123.94000244141,1142.75,No,0.116967,0.2986667,0.1583077,0.2986667
1003036278,F,Family Practice,27,0.270162655247582,0.314993353905501,3266.62214416928,2797.70033154664,32.9259259259259,42.1481481481481,129060.344825745,40861.546462059,53522.4356136322,No,0.1642857,0.3539374,0.1729635,0.4813874
1003036302,F,Licensed Clinical Social Worker,3,0.341225353380044,0.563683450222015,16185.4669596354,12146.9173177083,39.3333333333333,184,62602.30078125,14045.9001464844,26161.5493164063,No,6.196674e-02,0.5124991,0.1285961,0.8802161
1003036310,,Ambulatory Surgical Center,9,8.55857709215747e-02,0.103788778185844,500559.594184028,490418.253255208,165.555555555556,168,4889192,384155.729492188,475427.708496094,No,4.717327e-02,0.1222038,5.984721e-02,0.1527559
1003036385,,Mass Immunization Roster Biller,2,1,1,0,0,21,21,598.019989013672,598.019989013672,598.019989013672,No,1,1,1,1
1003036757,F,Nurse Practitioner,1,0.503424108028412,0.652482688426971,706.260009765625,494.260009765625,15,16,1422.26000976563,716,928,No,0.5034241,0.5034241,0.6524827,0.6524827
1003036765,M,Physical Therapist,10,0.558611729741097,0.698530730605125,4844.06184082031,2913.06645507812,78.2,292.6,125571.210083008,77130.5916442871,96440.5455322266,No,0.2833493,0.7182242,0.3542584,0.8978235
